Id_SNVeg,n_total,n_sig,prop_sig,parque,escala,mes,variable
RockScreeVeg,11067,437,3.95,cabaneros,9,4,spei
SMedMarF,69447,2858,4.12,cabaneros,9,4,spei
Shrub,21978,1874,8.53,cabaneros,9,4,spei
WaterSurf,177,18,10.17,cabaneros,9,4,spei
ArtSurf,7418,1466,19.76,cabaneros,9,5,spei
Crop,2473,1938,78.37,cabaneros,9,5,spei
Dehesa,36272,21052,58.04,cabaneros,9,5,spei
Grass,52784,39097,74.07,cabaneros,9,5,spei
HydroRipVeg,554,120,21.66,cabaneros,9,5,spei
MedConF,35896,268,0.75,cabaneros,9,5,spei
MedSclF,158690,23256,14.65,cabaneros,9,5,spei
MedScrub,187005,36755,19.65,cabaneros,9,5,spei
Reforestation,57,25,43.86,cabaneros,9,5,spei
RipF,4764,936,19.65,cabaneros,9,5,spei
RockScreeVeg,11067,995,8.99,cabaneros,9,5,spei
SMedMarF,69447,7432,10.7,cabaneros,9,5,spei
Shrub,21978,3435,15.63,cabaneros,9,5,spei
WaterSurf,177,36,20.34,cabaneros,9,5,spei
ArtSurf,7418,3709,50,cabaneros,9,6,spei
Crop,2473,2131,86.17,cabaneros,9,6,spei
Dehesa,36272,22008,60.67,cabaneros,9,6,spei
Grass,52784,40301,76.35,cabaneros,9,6,spei
HydroRipVeg,554,223,40.25,cabaneros,9,6,spei
MedConF,35896,1467,4.09,cabaneros,9,6,spei
MedSclF,158690,86376,54.43,cabaneros,9,6,spei
MedScrub,187005,122570,65.54,cabaneros,9,6,spei
Reforestation,57,10,17.54,cabaneros,9,6,spei
RipF,4764,1823,38.27,cabaneros,9,6,spei
RockScreeVeg,11067,2197,19.85,cabaneros,9,6,spei
SMedMarF,69447,24157,34.78,cabaneros,9,6,spei
Shrub,21978,13356,60.77,cabaneros,9,6,spei
WaterSurf,177,66,37.29,cabaneros,9,6,spei
ArtSurf,7418,4572,61.63,cabaneros,9,7,spei
Crop,2473,2030,82.09,cabaneros,9,7,spei
Dehesa,36272,24903,68.66,cabaneros,9,7,spei
Grass,52784,44834,84.94,cabaneros,9,7,spei
HydroRipVeg,554,300,54.15,cabaneros,9,7,spei
MedConF,35896,1898,5.29,cabaneros,9,7,spei
MedSclF,158690,117548,74.07,cabaneros,9,7,spei
MedScrub,187005,156155,83.5,cabaneros,9,7,spei
Reforestation,57,39,68.42,cabaneros,9,7,spei
RipF,4764,1957,41.08,cabaneros,9,7,spei
RockScreeVeg,11067,3087,27.89,cabaneros,9,7,spei
SMedMarF,69447,37743,54.35,cabaneros,9,7,spei
Shrub,21978,19037,86.62,cabaneros,9,7,spei
WaterSurf,177,58,32.77,cabaneros,9,7,spei
ArtSurf,7418,4308,58.07,cabaneros,9,8,spei
Crop,2473,1960,79.26,cabaneros,9,8,spei
Dehesa,36272,23151,63.83,cabaneros,9,8,spei
Grass,52784,41741,79.08,cabaneros,9,8,spei
HydroRipVeg,554,276,49.82,cabaneros,9,8,spei
MedConF,35896,1511,4.21,cabaneros,9,8,spei
MedSclF,158690,107107,67.49,cabaneros,9,8,spei
MedScrub,187005,150448,80.45,cabaneros,9,8,spei
Reforestation,57,28,49.12,cabaneros,9,8,spei
RipF,4764,1483,31.13,cabaneros,9,8,spei
RockScreeVeg,11067,3186,28.79,cabaneros,9,8,spei
SMedMarF,69447,28936,41.67,cabaneros,9,8,spei
Shrub,21978,17864,81.28,cabaneros,9,8,spei
WaterSurf,177,40,22.6,cabaneros,9,8,spei
ArtSurf,7418,4169,56.2,cabaneros,9,9,spei
Crop,2473,1232,49.82,cabaneros,9,9,spei
Dehesa,36272,15834,43.65,cabaneros,9,9,spei
Grass,52784,31447,59.58,cabaneros,9,9,spei
HydroRipVeg,554,295,53.25,cabaneros,9,9,spei
MedConF,35896,11209,31.23,cabaneros,9,9,spei
MedSclF,158690,130187,82.04,cabaneros,9,9,spei
MedScrub,187005,151458,80.99,cabaneros,9,9,spei
Reforestation,57,23,40.35,cabaneros,9,9,spei
RipF,4764,2313,48.55,cabaneros,9,9,spei
RockScreeVeg,11067,3825,34.56,cabaneros,9,9,spei
SMedMarF,69447,46734,67.29,cabaneros,9,9,spei
Shrub,21978,20200,91.91,cabaneros,9,9,spei
WaterSurf,177,48,27.12,cabaneros,9,9,spei
ArtSurf,7418,529,7.13,cabaneros,9,10,spei
Crop,2473,7,0.28,cabaneros,9,10,spei
Dehesa,36272,435,1.2,cabaneros,9,10,spei
Grass,52784,165,0.31,cabaneros,9,10,spei
HydroRipVeg,554,57,10.29,cabaneros,9,10,spei
MedConF,35896,754,2.1,cabaneros,9,10,spei
MedSclF,158690,27469,17.31,cabaneros,9,10,spei
MedScrub,187005,28167,15.06,cabaneros,9,10,spei
Reforestation,57,2,3.51,cabaneros,9,10,spei
RipF,4764,195,4.09,cabaneros,9,10,spei
RockScreeVeg,11067,451,4.08,cabaneros,9,10,spei
SMedMarF,69447,6084,8.76,cabaneros,9,10,spei
Shrub,21978,3407,15.5,cabaneros,9,10,spei
WaterSurf,177,5,2.82,cabaneros,9,10,spei
ArtSurf,7418,0,0,cabaneros,9,11,spei
Crop,2473,0,0,cabaneros,9,11,spei
Dehesa,36272,0,0,cabaneros,9,11,spei
Grass,52784,0,0,cabaneros,9,11,spei
HydroRipVeg,554,0,0,cabaneros,9,11,spei
MedConF,35896,0,0,cabaneros,9,11,spei
MedSclF,158690,0,0,cabaneros,9,11,spei
MedScrub,187005,0,0,cabaneros,9,11,spei
Reforestation,57,0,0,cabaneros,9,11,spei
RipF,4764,0,0,cabaneros,9,11,spei
RockScreeVeg,11067,0,0,cabaneros,9,11,spei
SMedMarF,69447,0,0,cabaneros,9,11,spei
Shrub,21978,0,0,cabaneros,9,11,spei
WaterSurf,177,0,0,cabaneros,9,11,spei
ArtSurf,7418,0,0,cabaneros,9,12,spei
Crop,2473,0,0,cabaneros,9,12,spei
Dehesa,36272,0,0,cabaneros,9,12,spei
Grass,52784,0,0,cabaneros,9,12,spei
HydroRipVeg,554,0,0,cabaneros,9,12,spei
MedConF,35896,0,0,cabaneros,9,12,spei
MedSclF,158688,0,0,cabaneros,9,12,spei
MedScrub,187005,0,0,cabaneros,9,12,spei
Reforestation,57,0,0,cabaneros,9,12,spei
RipF,4764,0,0,cabaneros,9,12,spei
RockScreeVeg,11067,0,0,cabaneros,9,12,spei
SMedMarF,69447,0,0,cabaneros,9,12,spei
Shrub,21978,0,0,cabaneros,9,12,spei
WaterSurf,177,0,0,cabaneros,9,12,spei
ArtSurf,7418,0,0,cabaneros,12,1,spei
Crop,2473,0,0,cabaneros,12,1,spei
Dehesa,36272,0,0,cabaneros,12,1,spei
Grass,52784,0,0,cabaneros,12,1,spei
HydroRipVeg,554,0,0,cabaneros,12,1,spei
MedConF,35896,0,0,cabaneros,12,1,spei
MedSclF,158690,0,0,cabaneros,12,1,spei
MedScrub,187005,0,0,cabaneros,12,1,spei
Reforestation,57,0,0,cabaneros,12,1,spei
RipF,4764,0,0,cabaneros,12,1,spei
RockScreeVeg,11067,0,0,cabaneros,12,1,spei
SMedMarF,69447,0,0,cabaneros,12,1,spei
Shrub,21978,0,0,cabaneros,12,1,spei
WaterSurf,177,0,0,cabaneros,12,1,spei
ArtSurf,7418,0,0,cabaneros,12,2,spei
Crop,2473,0,0,cabaneros,12,2,spei
Dehesa,36272,0,0,cabaneros,12,2,spei
Grass,52784,0,0,cabaneros,12,2,spei
HydroRipVeg,554,0,0,cabaneros,12,2,spei
MedConF,35896,0,0,cabaneros,12,2,spei
MedSclF,158690,0,0,cabaneros,12,2,spei
MedScrub,187005,0,0,cabaneros,12,2,spei
Reforestation,57,0,0,cabaneros,12,2,spei
RipF,4764,0,0,cabaneros,12,2,spei
RockScreeVeg,11067,0,0,cabaneros,12,2,spei
SMedMarF,69447,0,0,cabaneros,12,2,spei
Shrub,21978,0,0,cabaneros,12,2,spei
WaterSurf,177,0,0,cabaneros,12,2,spei
ArtSurf,7418,0,0,cabaneros,12,3,spei
Crop,2473,0,0,cabaneros,12,3,spei
Dehesa,36272,0,0,cabaneros,12,3,spei
Grass,52784,0,0,cabaneros,12,3,spei
HydroRipVeg,554,0,0,cabaneros,12,3,spei
MedConF,35896,0,0,cabaneros,12,3,spei
MedSclF,158690,0,0,cabaneros,12,3,spei
MedScrub,187005,0,0,cabaneros,12,3,spei
Reforestation,57,0,0,cabaneros,12,3,spei
RipF,4764,0,0,cabaneros,12,3,spei
RockScreeVeg,11067,0,0,cabaneros,12,3,spei
SMedMarF,69447,0,0,cabaneros,12,3,spei
Shrub,21978,0,0,cabaneros,12,3,spei
WaterSurf,177,0,0,cabaneros,12,3,spei
ArtSurf,7418,16,0.22,cabaneros,12,4,spei
Crop,2473,113,4.57,cabaneros,12,4,spei
Dehesa,36272,323,0.89,cabaneros,12,4,spei
Grass,52784,952,1.8,cabaneros,12,4,spei
HydroRipVeg,554,0,0,cabaneros,12,4,spei
MedConF,35896,0,0,cabaneros,12,4,spei
MedSclF,158690,75,0.05,cabaneros,12,4,spei
MedScrub,187005,154,0.08,cabaneros,12,4,spei
Reforestation,57,0,0,cabaneros,12,4,spei
RipF,4764,1,0.02,cabaneros,12,4,spei
RockScreeVeg,11067,0,0,cabaneros,12,4,spei
SMedMarF,69447,37,0.05,cabaneros,12,4,spei
Shrub,21978,37,0.17,cabaneros,12,4,spei
WaterSurf,177,0,0,cabaneros,12,4,spei
ArtSurf,7418,1355,18.27,cabaneros,12,5,spei
Crop,2473,1858,75.13,cabaneros,12,5,spei
Dehesa,36272,20143,55.53,cabaneros,12,5,spei
Grass,52784,37252,70.57,cabaneros,12,5,spei
HydroRipVeg,554,129,23.29,cabaneros,12,5,spei
MedConF,35896,247,0.69,cabaneros,12,5,spei
MedSclF,158690,21116,13.31,cabaneros,12,5,spei
MedScrub,187005,36737,19.64,cabaneros,12,5,spei
Reforestation,57,22,38.6,cabaneros,12,5,spei
RipF,4764,873,18.32,cabaneros,12,5,spei
RockScreeVeg,11067,891,8.05,cabaneros,12,5,spei
SMedMarF,69447,6848,9.86,cabaneros,12,5,spei
Shrub,21978,3285,14.95,cabaneros,12,5,spei
WaterSurf,177,23,12.99,cabaneros,12,5,spei
ArtSurf,7418,3385,45.63,cabaneros,12,6,spei
Crop,2473,2026,81.92,cabaneros,12,6,spei
Dehesa,36272,18144,50.02,cabaneros,12,6,spei
Grass,52784,34779,65.89,cabaneros,12,6,spei
HydroRipVeg,554,212,38.27,cabaneros,12,6,spei
MedConF,35896,2093,5.83,cabaneros,12,6,spei
MedSclF,158690,84632,53.33,cabaneros,12,6,spei
MedScrub,187005,118697,63.47,cabaneros,12,6,spei
Reforestation,57,6,10.53,cabaneros,12,6,spei
RipF,4764,1889,39.65,cabaneros,12,6,spei
RockScreeVeg,11067,2201,19.89,cabaneros,12,6,spei
SMedMarF,69447,24518,35.3,cabaneros,12,6,spei
Shrub,21978,12684,57.71,cabaneros,12,6,spei
WaterSurf,177,55,31.07,cabaneros,12,6,spei
ArtSurf,7418,4263,57.47,cabaneros,12,7,spei
Crop,2473,2023,81.8,cabaneros,12,7,spei
Dehesa,36272,22453,61.9,cabaneros,12,7,spei
Grass,52784,42491,80.5,cabaneros,12,7,spei
HydroRipVeg,554,262,47.29,cabaneros,12,7,spei
MedConF,35896,3550,9.89,cabaneros,12,7,spei
MedSclF,158690,109589,69.06,cabaneros,12,7,spei
MedScrub,187005,151859,81.21,cabaneros,12,7,spei
Reforestation,57,32,56.14,cabaneros,12,7,spei
RipF,4764,1716,36.02,cabaneros,12,7,spei
RockScreeVeg,11067,2668,24.11,cabaneros,12,7,spei
SMedMarF,69447,33905,48.82,cabaneros,12,7,spei
Shrub,21978,18106,82.38,cabaneros,12,7,spei
WaterSurf,177,48,27.12,cabaneros,12,7,spei
ArtSurf,7418,4261,57.44,cabaneros,12,8,spei
Crop,2473,2151,86.98,cabaneros,12,8,spei
Dehesa,36272,21873,60.3,cabaneros,12,8,spei
Grass,52784,40883,77.45,cabaneros,12,8,spei
HydroRipVeg,554,269,48.56,cabaneros,12,8,spei
MedConF,35896,3192,8.89,cabaneros,12,8,spei
MedSclF,158690,102383,64.52,cabaneros,12,8,spei
MedScrub,187005,148205,79.25,cabaneros,12,8,spei
Reforestation,57,29,50.88,cabaneros,12,8,spei
RipF,4764,1330,27.92,cabaneros,12,8,spei
RockScreeVeg,11067,2876,25.99,cabaneros,12,8,spei
SMedMarF,69447,26774,38.55,cabaneros,12,8,spei
Shrub,21978,17588,80.03,cabaneros,12,8,spei
WaterSurf,177,42,23.73,cabaneros,12,8,spei
ArtSurf,7418,4031,54.34,cabaneros,12,9,spei
Crop,2473,952,38.5,cabaneros,12,9,spei
Dehesa,36272,10368,28.58,cabaneros,12,9,spei
Grass,52784,23567,44.65,cabaneros,12,9,spei
HydroRipVeg,554,230,41.52,cabaneros,12,9,spei
MedConF,35896,9309,25.93,cabaneros,12,9,spei
MedSclF,158690,123352,77.73,cabaneros,12,9,spei
MedScrub,187005,145024,77.55,cabaneros,12,9,spei
Reforestation,57,18,31.58,cabaneros,12,9,spei
RipF,4764,1931,40.53,cabaneros,12,9,spei
RockScreeVeg,11067,3452,31.19,cabaneros,12,9,spei
SMedMarF,69447,40514,58.34,cabaneros,12,9,spei
Shrub,21978,19061,86.73,cabaneros,12,9,spei
WaterSurf,177,35,19.77,cabaneros,12,9,spei
ArtSurf,7418,3456,46.59,cabaneros,12,10,spei
Crop,2473,241,9.75,cabaneros,12,10,spei
Dehesa,36272,1986,5.48,cabaneros,12,10,spei
Grass,52784,2645,5.01,cabaneros,12,10,spei
HydroRipVeg,554,250,45.13,cabaneros,12,10,spei
MedConF,35896,7742,21.57,cabaneros,12,10,spei
MedSclF,158690,126901,79.97,cabaneros,12,10,spei
MedScrub,187005,144208,77.11,cabaneros,12,10,spei
Reforestation,57,40,70.18,cabaneros,12,10,spei
RipF,4764,2113,44.35,cabaneros,12,10,spei
RockScreeVeg,11067,3710,33.52,cabaneros,12,10,spei
SMedMarF,69447,44101,63.5,cabaneros,12,10,spei
Shrub,21978,17364,79.01,cabaneros,12,10,spei
WaterSurf,177,38,21.47,cabaneros,12,10,spei
ArtSurf,7418,1987,26.79,cabaneros,12,11,spei
Crop,2473,145,5.86,cabaneros,12,11,spei
Dehesa,36272,910,2.51,cabaneros,12,11,spei
Grass,52784,1571,2.98,cabaneros,12,11,spei
HydroRipVeg,554,103,18.59,cabaneros,12,11,spei
MedConF,35896,3314,9.23,cabaneros,12,11,spei
MedSclF,158690,67090,42.28,cabaneros,12,11,spei
MedScrub,187005,76775,41.06,cabaneros,12,11,spei
Reforestation,57,2,3.51,cabaneros,12,11,spei
RipF,4764,1082,22.71,cabaneros,12,11,spei
RockScreeVeg,11067,2586,23.37,cabaneros,12,11,spei
SMedMarF,69447,23952,34.49,cabaneros,12,11,spei
Shrub,21978,6812,30.99,cabaneros,12,11,spei
WaterSurf,177,22,12.43,cabaneros,12,11,spei
ArtSurf,7418,0,0,cabaneros,12,12,spei
Crop,2473,0,0,cabaneros,12,12,spei
Dehesa,36272,0,0,cabaneros,12,12,spei
Grass,52784,0,0,cabaneros,12,12,spei
HydroRipVeg,554,0,0,cabaneros,12,12,spei
MedConF,35896,0,0,cabaneros,12,12,spei
MedSclF,158688,0,0,cabaneros,12,12,spei
MedScrub,187005,0,0,cabaneros,12,12,spei
Reforestation,57,0,0,cabaneros,12,12,spei
RipF,4764,0,0,cabaneros,12,12,spei
RockScreeVeg,11067,0,0,cabaneros,12,12,spei
SMedMarF,69447,0,0,cabaneros,12,12,spei
Shrub,21978,0,0,cabaneros,12,12,spei
WaterSurf,177,0,0,cabaneros,12,12,spei
AridScr,7823,0,0,cabrera,1,1,spei
ArtSurf,94,0,0,cabrera,1,1,spei
BareArea,1122,0,0,cabrera,1,1,spei
Crop,4,0,0,cabrera,1,1,spei
Grass,13,0,0,cabrera,1,1,spei
HaloVeg,52,0,0,cabrera,1,1,spei
MedConF,8797,0,0,cabrera,1,1,spei
MedScrub,486,0,0,cabrera,1,1,spei
SaltMar,276,0,0,cabrera,1,1,spei
AridScr,7823,0,0,cabrera,1,2,spei
ArtSurf,94,0,0,cabrera,1,2,spei
BareArea,1122,0,0,cabrera,1,2,spei
Crop,4,0,0,cabrera,1,2,spei
Grass,13,0,0,cabrera,1,2,spei
HaloVeg,52,0,0,cabrera,1,2,spei
MedConF,8797,0,0,cabrera,1,2,spei
MedScrub,486,0,0,cabrera,1,2,spei
SaltMar,276,0,0,cabrera,1,2,spei
AridScr,7823,0,0,cabrera,1,3,spei
ArtSurf,94,0,0,cabrera,1,3,spei
BareArea,1122,0,0,cabrera,1,3,spei
Crop,4,0,0,cabrera,1,3,spei
Grass,13,0,0,cabrera,1,3,spei
HaloVeg,52,0,0,cabrera,1,3,spei
MedConF,8797,0,0,cabrera,1,3,spei
MedScrub,486,0,0,cabrera,1,3,spei
SaltMar,276,0,0,cabrera,1,3,spei
AridScr,7823,0,0,cabrera,1,4,spei
ArtSurf,94,0,0,cabrera,1,4,spei
BareArea,1122,0,0,cabrera,1,4,spei
Crop,4,0,0,cabrera,1,4,spei
Grass,13,0,0,cabrera,1,4,spei
HaloVeg,52,0,0,cabrera,1,4,spei
MedConF,8797,0,0,cabrera,1,4,spei
MedScrub,486,0,0,cabrera,1,4,spei
SaltMar,276,0,0,cabrera,1,4,spei
AridScr,7823,0,0,cabrera,1,5,spei
ArtSurf,94,0,0,cabrera,1,5,spei
BareArea,1122,0,0,cabrera,1,5,spei
Crop,4,0,0,cabrera,1,5,spei
Grass,13,0,0,cabrera,1,5,spei
HaloVeg,52,0,0,cabrera,1,5,spei
MedConF,8797,0,0,cabrera,1,5,spei
MedScrub,486,0,0,cabrera,1,5,spei
SaltMar,276,0,0,cabrera,1,5,spei
AridScr,7823,4489,57.38,cabrera,1,6,spei
ArtSurf,94,69,73.4,cabrera,1,6,spei
BareArea,1122,168,14.97,cabrera,1,6,spei
Crop,4,4,100,cabrera,1,6,spei
Grass,13,5,38.46,cabrera,1,6,spei
HaloVeg,52,0,0,cabrera,1,6,spei
MedConF,8797,6383,72.56,cabrera,1,6,spei
MedScrub,486,370,76.13,cabrera,1,6,spei
SaltMar,276,65,23.55,cabrera,1,6,spei
AridScr,7823,0,0,cabrera,1,7,spei
ArtSurf,94,0,0,cabrera,1,7,spei
BareArea,1122,0,0,cabrera,1,7,spei
Crop,4,0,0,cabrera,1,7,spei
Grass,13,0,0,cabrera,1,7,spei
HaloVeg,52,0,0,cabrera,1,7,spei
MedConF,8797,0,0,cabrera,1,7,spei
MedScrub,486,0,0,cabrera,1,7,spei
SaltMar,276,0,0,cabrera,1,7,spei
AridScr,7823,0,0,cabrera,1,8,spei
ArtSurf,94,0,0,cabrera,1,8,spei
BareArea,1122,0,0,cabrera,1,8,spei
Crop,4,0,0,cabrera,1,8,spei
Grass,13,0,0,cabrera,1,8,spei
HaloVeg,52,0,0,cabrera,1,8,spei
MedConF,8797,0,0,cabrera,1,8,spei
MedScrub,486,0,0,cabrera,1,8,spei
SaltMar,276,0,0,cabrera,1,8,spei
AridScr,7823,0,0,cabrera,1,9,spei
ArtSurf,94,0,0,cabrera,1,9,spei
BareArea,1122,0,0,cabrera,1,9,spei
Crop,4,0,0,cabrera,1,9,spei
Grass,13,0,0,cabrera,1,9,spei
HaloVeg,52,0,0,cabrera,1,9,spei
MedConF,8797,0,0,cabrera,1,9,spei
MedScrub,486,0,0,cabrera,1,9,spei
SaltMar,276,0,0,cabrera,1,9,spei
AridScr,7823,0,0,cabrera,1,10,spei
ArtSurf,94,0,0,cabrera,1,10,spei
BareArea,1122,0,0,cabrera,1,10,spei
Crop,4,0,0,cabrera,1,10,spei
Grass,13,0,0,cabrera,1,10,spei
HaloVeg,52,0,0,cabrera,1,10,spei
MedConF,8797,0,0,cabrera,1,10,spei
MedScrub,486,0,0,cabrera,1,10,spei
SaltMar,276,0,0,cabrera,1,10,spei
AridScr,7823,0,0,cabrera,1,11,spei
ArtSurf,94,0,0,cabrera,1,11,spei
BareArea,1122,0,0,cabrera,1,11,spei
Crop,4,0,0,cabrera,1,11,spei
Grass,13,0,0,cabrera,1,11,spei
HaloVeg,52,0,0,cabrera,1,11,spei
MedConF,8797,0,0,cabrera,1,11,spei
MedScrub,486,0,0,cabrera,1,11,spei
SaltMar,276,0,0,cabrera,1,11,spei
AridScr,7823,0,0,cabrera,1,12,spei
ArtSurf,94,0,0,cabrera,1,12,spei
BareArea,1122,0,0,cabrera,1,12,spei
Crop,4,0,0,cabrera,1,12,spei
Grass,13,0,0,cabrera,1,12,spei
HaloVeg,52,0,0,cabrera,1,12,spei
MedConF,8797,0,0,cabrera,1,12,spei
MedScrub,486,0,0,cabrera,1,12,spei
SaltMar,276,0,0,cabrera,1,12,spei
AridScr,7823,0,0,cabrera,3,1,spei
ArtSurf,94,0,0,cabrera,3,1,spei
BareArea,1122,0,0,cabrera,3,1,spei
Crop,4,0,0,cabrera,3,1,spei
Grass,13,0,0,cabrera,3,1,spei
HaloVeg,52,0,0,cabrera,3,1,spei
MedConF,8797,0,0,cabrera,3,1,spei
MedScrub,486,0,0,cabrera,3,1,spei
SaltMar,276,0,0,cabrera,3,1,spei
AridScr,7823,460,5.88,cabrera,3,2,spei
ArtSurf,94,0,0,cabrera,3,2,spei
BareArea,1122,15,1.34,cabrera,3,2,spei
Crop,4,0,0,cabrera,3,2,spei
Grass,13,0,0,cabrera,3,2,spei
HaloVeg,52,3,5.77,cabrera,3,2,spei
MedConF,8797,91,1.03,cabrera,3,2,spei
MedScrub,486,0,0,cabrera,3,2,spei
SaltMar,276,29,10.51,cabrera,3,2,spei
AridScr,7823,521,6.66,cabrera,3,3,spei
ArtSurf,94,7,7.45,cabrera,3,3,spei
BareArea,1122,5,0.45,cabrera,3,3,spei
Crop,4,1,25,cabrera,3,3,spei
Grass,13,10,76.92,cabrera,3,3,spei
HaloVeg,52,2,3.85,cabrera,3,3,spei
MedConF,8797,115,1.31,cabrera,3,3,spei
MedScrub,486,0,0,cabrera,3,3,spei
SaltMar,276,24,8.7,cabrera,3,3,spei
AridScr,7823,326,4.17,cabrera,3,4,spei
ArtSurf,94,6,6.38,cabrera,3,4,spei
BareArea,1122,8,0.71,cabrera,3,4,spei
Crop,4,0,0,cabrera,3,4,spei
Grass,13,4,30.77,cabrera,3,4,spei
HaloVeg,52,0,0,cabrera,3,4,spei
MedConF,8797,33,0.38,cabrera,3,4,spei
MedScrub,486,0,0,cabrera,3,4,spei
SaltMar,276,24,8.7,cabrera,3,4,spei
AridScr,7823,5673,72.52,cabrera,3,5,spei
ArtSurf,94,51,54.26,cabrera,3,5,spei
BareArea,1122,202,18,cabrera,3,5,spei
Crop,4,4,100,cabrera,3,5,spei
Grass,13,13,100,cabrera,3,5,spei
HaloVeg,52,41,78.85,cabrera,3,5,spei
MedConF,8797,5237,59.53,cabrera,3,5,spei
MedScrub,486,279,57.41,cabrera,3,5,spei
SaltMar,276,130,47.1,cabrera,3,5,spei
AridScr,7823,5853,74.82,cabrera,3,6,spei
ArtSurf,94,73,77.66,cabrera,3,6,spei
BareArea,1122,288,25.67,cabrera,3,6,spei
Crop,4,4,100,cabrera,3,6,spei
Grass,13,11,84.62,cabrera,3,6,spei
HaloVeg,52,18,34.62,cabrera,3,6,spei
MedConF,8797,5992,68.11,cabrera,3,6,spei
MedScrub,486,336,69.14,cabrera,3,6,spei
SaltMar,276,141,51.09,cabrera,3,6,spei
AridScr,7823,6053,77.37,cabrera,3,7,spei
ArtSurf,94,61,64.89,cabrera,3,7,spei
BareArea,1122,272,24.24,cabrera,3,7,spei
Crop,4,4,100,cabrera,3,7,spei
Grass,13,7,53.85,cabrera,3,7,spei
HaloVeg,52,7,13.46,cabrera,3,7,spei
MedConF,8797,7159,81.38,cabrera,3,7,spei
MedScrub,486,409,84.16,cabrera,3,7,spei
SaltMar,276,80,28.99,cabrera,3,7,spei
AridScr,7823,2263,28.93,cabrera,3,8,spei
ArtSurf,94,23,24.47,cabrera,3,8,spei
BareArea,1122,60,5.35,cabrera,3,8,spei
Crop,4,2,50,cabrera,3,8,spei
Grass,13,1,7.69,cabrera,3,8,spei
HaloVeg,52,34,65.38,cabrera,3,8,spei
MedConF,8797,2353,26.75,cabrera,3,8,spei
MedScrub,486,163,33.54,cabrera,3,8,spei
SaltMar,276,75,27.17,cabrera,3,8,spei
AridScr,7823,0,0,cabrera,3,9,spei
ArtSurf,94,0,0,cabrera,3,9,spei
BareArea,1122,0,0,cabrera,3,9,spei
Crop,4,0,0,cabrera,3,9,spei
Grass,13,0,0,cabrera,3,9,spei
HaloVeg,52,0,0,cabrera,3,9,spei
MedConF,8797,0,0,cabrera,3,9,spei
MedScrub,486,0,0,cabrera,3,9,spei
SaltMar,276,0,0,cabrera,3,9,spei
AridScr,7823,162,2.07,cabrera,3,10,spei
ArtSurf,94,1,1.06,cabrera,3,10,spei
BareArea,1122,3,0.27,cabrera,3,10,spei
Crop,4,0,0,cabrera,3,10,spei
Grass,13,0,0,cabrera,3,10,spei
HaloVeg,52,0,0,cabrera,3,10,spei
MedConF,8797,464,5.27,cabrera,3,10,spei
MedScrub,486,48,9.88,cabrera,3,10,spei
SaltMar,276,0,0,cabrera,3,10,spei
AridScr,7823,0,0,cabrera,3,11,spei
ArtSurf,94,0,0,cabrera,3,11,spei
BareArea,1122,0,0,cabrera,3,11,spei
Crop,4,0,0,cabrera,3,11,spei
Grass,13,0,0,cabrera,3,11,spei
HaloVeg,52,0,0,cabrera,3,11,spei
MedConF,8797,0,0,cabrera,3,11,spei
MedScrub,486,0,0,cabrera,3,11,spei
SaltMar,276,0,0,cabrera,3,11,spei
AridScr,7823,0,0,cabrera,3,12,spei
ArtSurf,94,0,0,cabrera,3,12,spei
BareArea,1122,0,0,cabrera,3,12,spei
Crop,4,0,0,cabrera,3,12,spei
Grass,13,0,0,cabrera,3,12,spei
HaloVeg,52,0,0,cabrera,3,12,spei
MedConF,8797,0,0,cabrera,3,12,spei
MedScrub,486,0,0,cabrera,3,12,spei
SaltMar,276,0,0,cabrera,3,12,spei
AridScr,7823,0,0,cabrera,6,1,spei
ArtSurf,94,0,0,cabrera,6,1,spei
BareArea,1122,0,0,cabrera,6,1,spei
Crop,4,0,0,cabrera,6,1,spei
Grass,13,0,0,cabrera,6,1,spei
HaloVeg,52,0,0,cabrera,6,1,spei
MedConF,8797,0,0,cabrera,6,1,spei
MedScrub,486,0,0,cabrera,6,1,spei
SaltMar,276,0,0,cabrera,6,1,spei
AridScr,7823,1748,22.34,cabrera,6,2,spei
ArtSurf,94,3,3.19,cabrera,6,2,spei
BareArea,1122,53,4.72,cabrera,6,2,spei
Crop,4,0,0,cabrera,6,2,spei
Grass,13,7,53.85,cabrera,6,2,spei
HaloVeg,52,12,23.08,cabrera,6,2,spei
MedConF,8797,869,9.88,cabrera,6,2,spei
MedScrub,486,69,14.2,cabrera,6,2,spei
SaltMar,276,21,7.61,cabrera,6,2,spei
AridScr,7823,289,3.69,cabrera,6,3,spei
ArtSurf,94,4,4.26,cabrera,6,3,spei
BareArea,1122,4,0.36,cabrera,6,3,spei
Crop,4,3,75,cabrera,6,3,spei
Grass,13,10,76.92,cabrera,6,3,spei
HaloVeg,52,5,9.62,cabrera,6,3,spei
MedConF,8797,119,1.35,cabrera,6,3,spei
MedScrub,486,0,0,cabrera,6,3,spei
SaltMar,276,9,3.26,cabrera,6,3,spei
AridScr,7823,2861,36.57,cabrera,6,4,spei
ArtSurf,94,26,27.66,cabrera,6,4,spei
BareArea,1122,56,4.99,cabrera,6,4,spei
Crop,4,4,100,cabrera,6,4,spei
Grass,13,12,92.31,cabrera,6,4,spei
HaloVeg,52,22,42.31,cabrera,6,4,spei
